country,city,date,latitude,longitude,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,wind_speed_10m_max,et0_fao_evapotranspiration
Nicaragua, Managua,2021-09-30 00:00:00+00:00,12.114,-86.2362,29.8005,23.8005,26.600502,34.75975,27.965477,30.66655,2.1000001,16.58346,4.49959
Nicaragua, Managua,2021-10-01 00:00:00+00:00,12.114,-86.2362,30.2005,23.4505,26.177584,34.213966,27.482174,30.253996,4.8999996,17.555307,4.6163874
Nicaragua, Managua,2021-10-02 00:00:00+00:00,12.114,-86.2362,31.3505,23.8005,27.065084,34.48663,27.593754,30.370369,1.9000002,19.803272,5.014829
Nicaragua, Managua,2021-10-03 00:00:00+00:00,12.114,-86.2362,31.7505,24.2005,27.152582,35.2782,28.351013,30.78787,2.0,22.26768,4.886927
Nicaragua, Managua,2021-10-04 00:00:00+00:00,12.114,-86.2362,30.7505,24.1005,26.89633,35.559807,27.849731,30.588251,0.8000001,14.759999,4.604209
Nicaragua, Managua,2021-10-05 00:00:00+00:00,12.114,-86.2362,31.4505,24.5505,27.215082,35.48748,28.443863,31.017416,2.0,18.0036,4.4621344
Nicaragua, Managua,2021-10-06 00:00:00+00:00,12.114,-86.2362,32.150497,24.4505,27.262999,36.77311,28.153244,30.991262,5.8,19.694992,4.599864
Nicaragua, Managua,2021-10-07 00:00:00+00:00,12.114,-86.2362,30.0005,24.5005,26.373415,34.482822,28.305649,30.187325,10.3,23.770906,3.2813368
Nicaragua, Managua,2021-10-08 00:00:00+00:00,12.114,-86.2362,31.0005,23.5505,26.625498,34.289764,26.58247,29.926193,4.4,22.79684,4.601477
Nicaragua, Managua,2021-10-09 00:00:00+00:00,12.114,-86.2362,30.9505,23.8505,26.954668,35.033092,27.493534,30.55047,3.9999998,16.610792,4.870581
Nicaragua, Managua,2021-10-10 00:00:00+00:00,12.114,-86.2362,31.7005,23.4505,26.98175,36.78457,27.900345,30.981043,1.8000001,21.028437,4.716425
Nicaragua, Managua,2021-10-11 00:00:00+00:00,12.114,-86.2362,31.3005,24.1005,27.19008,35.13594,28.28476,30.981066,0.3,16.746773,4.9505916
Nicaragua, Managua,2021-10-12 00:00:00+00:00,12.114,-86.2362,31.7505,24.2005,27.41925,35.55307,28.53217,31.480186,0.0,12.303366,5.288031
Nicaragua, Managua,2021-10-13 00:00:00+00:00,12.114,-86.2362,31.8005,23.6505,27.171333,37.037582,27.548515,31.799402,0.0,9.83268,5.0015016
Nicaragua, Managua,2021-10-14 00:00:00+00:00,12.114,-86.2362,31.7005,23.9005,26.573418,37.354015,26.424137,30.981804,4.2,19.721298,4.2716684
Nicaragua, Managua,2021-10-15 00:00:00+00:00,12.114,-86.2362,30.1505,23.3005,26.302584,36.434505,27.388723,31.209055,5.6999993,11.592894,3.558425
Nicaragua, Managua,2021-10-16 00:00:00+00:00,12.114,-86.2362,29.8505,23.3005,26.23175,36.770718,27.244951,31.282373,13.3,12.397806,4.076179
Nicaragua, Managua,2021-10-17 00:00:00+00:00,12.114,-86.2362,29.6505,23.3505,25.88592,36.11654,27.056154,30.087744,8.8,14.440443,4.044669
Nicaragua, Managua,2021-10-18 00:00:00+00:00,12.114,-86.2362,29.2505,22.4505,24.906748,33.710697,25.904919,28.59416,21.999998,17.057314,3.6066613
Nicaragua, Managua,2021-10-19 00:00:00+00:00,12.114,-86.2362,28.8005,23.6005,25.35675,33.145115,26.869858,29.025352,7.1,18.218275,3.7420182
Nicaragua, Managua,2021-10-20 00:00:00+00:00,12.114,-86.2362,29.2505,23.2005,25.34842,34.508373,26.310024,29.286562,11.9000025,15.856354,3.7480202
Nicaragua, Managua,2021-10-21 00:00:00+00:00,12.114,-86.2362,29.5005,23.7005,26.113,35.794716,27.57723,30.609411,3.9,10.948973,3.9444063
Nicaragua, Managua,2021-10-22 00:00:00+00:00,12.114,-86.2362,30.2005,22.5005,25.996336,35.10366,25.087654,30.196222,16.2,15.379206,4.384196
Nicaragua, Managua,2021-10-23 00:00:00+00:00,12.114,-86.2362,28.8005,22.5505,25.660917,34.656105,26.754036,29.988577,9.1,18.391737,3.9156427
Nicaragua, Managua,2021-10-24 00:00:00+00:00,12.114,-86.2362,29.1005,23.3505,25.571333,36.015087,26.11617,29.974327,20.300001,17.58481,3.7289712
Nicaragua, Managua,2021-10-25 00:00:00+00:00,12.114,-86.2362,30.4505,23.3005,26.019249,35.8184,26.892582,30.404673,3.7000003,14.241629,4.239863
Nicaragua, Managua,2021-10-26 00:00:00+00:00,12.114,-86.2362,29.8005,23.8005,26.438002,35.12211,27.699858,30.964638,2.4,15.617529,4.1821203
Nicaragua, Managua,2021-10-27 00:00:00+00:00,12.114,-86.2362,30.6505,23.7505,26.915085,35.68817,27.372047,30.929464,0.0,13.910169,4.7932396
Nicaragua, Managua,2021-10-28 00:00:00+00:00,12.114,-86.2362,30.0505,23.7005,26.523417,37.117832,28.342205,31.689173,3.0,11.457958,4.0750866
Nicaragua, Managua,2021-10-29 00:00:00+00:00,12.114,-86.2362,29.3505,23.8505,26.394243,36.063175,28.08873,31.45053,3.8000002,9.449572,3.989875
Nicaragua, Managua,2021-10-30 00:00:00+00:00,12.114,-86.2362,29.8005,22.6005,25.079664,36.144077,25.66879,29.552877,19.199999,11.183201,3.4742522
Nicaragua, Managua,2021-10-31 00:00:00+00:00,12.114,-86.2362,28.8505,22.9505,25.185913,35.44103,26.078793,29.414055,5.599999,11.592894,4.344533
Nicaragua, Managua,2021-11-01 00:00:00+00:00,12.114,-86.2362,30.7505,22.5005,26.067167,35.234398,25.786966,30.101732,4.9,12.964998,4.4820223
Nicaragua, Managua,2021-11-02 00:00:00+00:00,12.114,-86.2362,30.8005,24.1005,26.602583,34.054607,27.361914,30.135977,6.3,22.392462,4.4613724
Nicaragua, Managua,2021-11-03 00:00:00+00:00,12.114,-86.2362,29.6005,23.1505,25.525497,33.9641,26.063103,28.534681,2.4,22.7057,4.0796075
Nicaragua, Managua,2021-11-04 00:00:00+00:00,12.114,-86.2362,29.3505,22.0505,25.494253,32.980293,23.970636,28.547281,1.0,16.80857,4.1772747
Nicaragua, Managua,2021-11-05 00:00:00+00:00,12.114,-86.2362,30.4005,22.1505,25.14425,36.500103,25.872211,29.661806,13.4,12.245294,4.060763
Nicaragua, Managua,2021-11-06 00:00:00+00:00,12.114,-86.2362,31.7505,22.9505,26.398417,36.767426,27.178068,30.458841,1.8,16.1198,4.109271
Nicaragua, Managua,2021-11-07 00:00:00+00:00,12.114,-86.2362,31.8005,22.3005,25.969254,34.327106,25.893953,29.519386,21.6,18.626305,4.54722
Nicaragua, Managua,2021-11-08 00:00:00+00:00,12.114,-86.2362,31.3005,23.7005,26.688002,33.85377,26.689737,29.481031,0.5,19.319628,4.8856196
Nicaragua, Managua,2021-11-09 00:00:00+00:00,12.114,-86.2362,31.1505,22.3005,26.2255,32.49998,23.301912,27.632881,0.0,21.518847,5.396294
Nicaragua, Managua,2021-11-10 00:00:00+00:00,12.114,-86.2362,28.3005,22.4005,25.413,30.279465,23.61502,26.862679,0.0,18.998314,3.9849684
Nicaragua, Managua,2021-11-11 00:00:00+00:00,12.114,-86.2362,30.0005,22.9005,25.969254,33.33372,25.85681,28.734337,0.8000001,19.130875,4.4008074
Nicaragua, Managua,2021-11-12 00:00:00+00:00,12.114,-86.2362,31.1005,23.3005,26.469252,33.849556,26.320772,29.48329,1.6,18.057508,4.6265826
Nicaragua, Managua,2021-11-13 00:00:00+00:00,12.114,-86.2362,31.3005,23.2505,26.846336,33.082706,26.170082,29.713923,0.70000005,20.929596,4.857026
Nicaragua, Managua,2021-11-14 00:00:00+00:00,12.114,-86.2362,30.7505,23.6005,26.740082,34.185,26.1232,29.545471,2.3,20.833395,4.591085
Nicaragua, Managua,2021-11-15 00:00:00+00:00,12.114,-86.2362,30.8505,23.4505,26.4505,33.466263,26.561485,29.041458,1.9,22.180206,4.67372
Nicaragua, Managua,2021-11-16 00:00:00+00:00,12.114,-86.2362,30.6505,23.4005,26.271334,33.688393,26.22807,28.81582,3.4,19.855558,4.6005893
Nicaragua, Managua,2021-11-17 00:00:00+00:00,12.114,-86.2362,30.8505,23.4005,26.229668,33.401676,26.076485,28.946503,1.0,21.26744,4.709207
Nicaragua, Managua,2021-11-18 00:00:00+00:00,12.114,-86.2362,31.0505,24.0005,26.9005,32.63938,27.246193,29.37229,0.4,22.366402,4.872822
Nicaragua, Managua,2021-11-19 00:00:00+00:00,12.114,-86.2362,30.2005,23.8505,26.8255,31.806736,26.520689,29.11175,0.7,25.49908,4.2276855
Nicaragua, Managua,2021-11-20 00:00:00+00:00,12.114,-86.2362,31.6005,23.8005,26.969254,32.993935,26.536236,29.08943,1.3000001,23.933908,5.0345674
Nicaragua, Managua,2021-11-21 00:00:00+00:00,12.114,-86.2362,31.3005,23.6005,26.613,33.15987,26.517729,29.158997,4.6,21.407139,4.653977
Nicaragua, Managua,2021-11-22 00:00:00+00:00,12.114,-86.2362,32.3005,23.4005,26.719252,34.711857,26.470953,29.308336,0.3,19.469975,4.794438
Nicaragua, Managua,2021-11-23 00:00:00+00:00,12.114,-86.2362,32.5005,22.6005,26.60258,33.373875,24.847374,28.744553,0.5,21.897945,5.170828
Nicaragua, Managua,2021-11-24 00:00:00+00:00,12.114,-86.2362,32.8505,23.1005,26.935919,32.4656,25.370651,28.63151,0.0,23.132626,5.429537
Nicaragua, Managua,2021-11-25 00:00:00+00:00,12.114,-86.2362,32.5505,22.8005,26.91092,34.97357,25.095211,28.989244,0.4,17.935081,5.2213387
Nicaragua, Managua,2021-11-26 00:00:00+00:00,12.114,-86.2362,31.5005,23.5005,26.64425,33.771717,26.078897,29.0785,2.0,21.129883,4.6179295
Nicaragua, Managua,2021-11-27 00:00:00+00:00,12.114,-86.2362,31.8005,23.3505,26.667168,33.144135,25.967342,28.95877,0.2,23.377836,4.9602127
Nicaragua, Managua,2021-11-28 00:00:00+00:00,12.114,-86.2362,32.1005,22.9005,26.78592,32.49694,24.54881,28.078735,0.0,23.469128,5.6782837
Nicaragua, Managua,2021-11-29 00:00:00+00:00,12.114,-86.2362,31.3505,23.2505,27.173416,31.566753,25.147327,28.336166,0.0,24.216522,5.324561
Nicaragua, Managua,2021-11-30 00:00:00+00:00,12.114,-86.2362,32.150497,23.1005,26.823416,31.762306,24.382622,27.728697,0.0,22.007162,5.820052
Nicaragua, Managua,2021-12-01 00:00:00+00:00,12.114,-86.2362,32.650497,23.6005,27.485916,32.34423,24.484327,27.798609,1.0,28.664682,5.937037
Nicaragua, Managua,2021-12-02 00:00:00+00:00,12.114,-86.2362,31.3005,24.4005,26.944252,31.446041,25.952854,27.85248,0.8,29.035288,4.9820194
Nicaragua, Managua,2021-12-03 00:00:00+00:00,12.114,-86.2362,31.1005,23.2505,26.404669,31.06918,25.188034,27.85588,0.5,28.503725,4.842033
Nicaragua, Managua,2021-12-04 00:00:00+00:00,12.114,-86.2362,31.6005,24.4005,27.254667,31.811462,26.68156,28.835655,0.5,28.988384,5.2875695
Nicaragua, Managua,2021-12-05 00:00:00+00:00,12.114,-86.2362,32.150497,23.6005,27.427582,32.6932,25.932487,29.067001,1.0000001,25.38702,5.4701843
Nicaragua, Managua,2021-12-06 00:00:00+00:00,12.114,-86.2362,32.3005,24.2505,27.40883,33.361065,26.204224,28.910261,0.5,25.683926,5.364747
Nicaragua, Managua,2021-12-07 00:00:00+00:00,12.114,-86.2362,31.5505,24.3505,27.017166,32.382313,26.332441,28.546677,0.5,27.698952,4.811834
Nicaragua, Managua,2021-12-08 00:00:00+00:00,12.114,-86.2362,32.8505,23.8505,27.540085,32.239624,25.475676,28.55308,0.0,28.006058,5.7697906
Nicaragua, Managua,2021-12-09 00:00:00+00:00,12.114,-86.2362,32.450497,23.9005,27.233831,32.072918,25.818626,28.30247,0.70000005,27.231804,5.557627
Nicaragua, Managua,2021-12-10 00:00:00+00:00,12.114,-86.2362,31.1505,23.9505,26.885916,31.50824,25.790936,27.78802,1.2,30.472675,5.22412
Nicaragua, Managua,2021-12-11 00:00:00+00:00,12.114,-86.2362,30.0005,23.6005,25.9755,31.572376,26.19226,28.030214,3.6,20.892412,3.80764
Nicaragua, Managua,2021-12-12 00:00:00+00:00,12.114,-86.2362,31.7005,23.1005,26.623419,32.086514,26.036934,28.502214,0.7,25.346148,4.936946
Nicaragua, Managua,2021-12-13 00:00:00+00:00,12.114,-86.2362,31.2505,23.5005,26.69425,31.128323,25.124292,27.76187,0.90000004,28.691795,5.3326707
Nicaragua, Managua,2021-12-14 00:00:00+00:00,12.114,-86.2362,30.8005,23.0005,26.298416,31.370125,25.326872,27.64742,1.3000001,28.460497,4.7320714
Nicaragua, Managua,2021-12-15 00:00:00+00:00,12.114,-86.2362,30.4005,23.9505,26.460917,31.307556,26.174889,27.968035,2.6,24.86868,4.799823
Nicaragua, Managua,2021-12-16 00:00:00+00:00,12.114,-86.2362,30.4505,23.9005,26.344252,31.371372,26.109566,27.924032,3.0,26.27753,4.6007915
Nicaragua, Managua,2021-12-17 00:00:00+00:00,12.114,-86.2362,30.6005,23.9505,26.538002,32.47978,25.564209,28.14514,1.4000001,24.014996,4.7861443
Nicaragua, Managua,2021-12-18 00:00:00+00:00,12.114,-86.2362,31.2505,23.5005,26.644247,32.468224,25.992693,28.509832,1.5000001,24.84,4.8372717
Nicaragua, Managua,2021-12-19 00:00:00+00:00,12.114,-86.2362,31.0505,24.0005,26.662996,33.260197,26.68642,28.95983,2.1000001,20.674158,4.5535326
Nicaragua, Managua,2021-12-20 00:00:00+00:00,12.114,-86.2362,31.3505,23.3505,26.638,32.528732,26.548016,28.642885,2.0,21.67487,4.8434453
Nicaragua, Managua,2021-12-21 00:00:00+00:00,12.114,-86.2362,31.1005,22.9505,26.354668,34.855778,25.696983,28.924004,0.6,17.935081,4.4516926
Nicaragua, Managua,2021-12-22 00:00:00+00:00,12.114,-86.2362,31.0005,22.7505,26.225502,33.18456,25.759865,29.419657,0.8,17.518356,4.348321
Nicaragua, Managua,2021-12-23 00:00:00+00:00,12.114,-86.2362,31.0505,21.6505,25.904669,30.516998,22.531523,26.832556,0.0,22.691425,5.4237657
Nicaragua, Managua,2021-12-24 00:00:00+00:00,12.114,-86.2362,31.0505,21.4505,25.623419,30.889725,21.261284,25.334593,0.0,24.130743,6.0407653
Nicaragua, Managua,2021-12-25 00:00:00+00:00,12.114,-86.2362,31.6505,22.3005,26.354668,33.118217,23.96762,27.582514,0.3,21.41319,5.3968463
Nicaragua, Managua,2021-12-26 00:00:00+00:00,12.114,-86.2362,34.1005,22.3505,26.888002,33.633186,24.366938,28.15856,0.0,22.104116,5.5805335
Nicaragua, Managua,2021-12-27 00:00:00+00:00,12.114,-86.2362,30.8005,23.5505,26.808832,32.051083,26.203083,28.366829,1.6000001,24.162945,4.9393215
Nicaragua, Managua,2021-12-28 00:00:00+00:00,12.114,-86.2362,31.5005,23.4505,26.610918,32.098515,25.270054,28.132936,0.4,24.967499,5.1686826
Nicaragua, Managua,2021-12-29 00:00:00+00:00,12.114,-86.2362,31.2505,22.1005,26.408836,32.20679,24.427279,27.832901,0.0,20.163212,5.303457
Nicaragua, Managua,2021-12-30 00:00:00+00:00,12.114,-86.2362,31.8505,22.1005,26.325495,32.177128,24.412878,27.723177,0.1,23.143827,5.118277
Nicaragua, Managua,2021-12-31 00:00:00+00:00,12.114,-86.2362,31.5005,23.0505,26.750504,32.406723,25.525187,28.000092,0.2,25.6233,4.9629693
Nicaragua, Managua,2022-01-01 00:00:00+00:00,12.114,-86.2362,32.0005,22.5505,26.815084,31.803566,24.644331,27.9568,0.5,24.609364,5.30755
Nicaragua, Managua,2022-01-02 00:00:00+00:00,12.114,-86.2362,31.6505,22.5005,26.485914,32.813984,25.115414,28.071035,0.0,21.077686,5.1837287
Nicaragua, Managua,2022-01-03 00:00:00+00:00,12.114,-86.2362,32.5505,22.5505,26.906752,33.098095,24.922447,28.302603,0.4,26.693459,5.440977
Nicaragua, Managua,2022-01-04 00:00:00+00:00,12.114,-86.2362,31.9005,23.5505,26.9005,31.699791,24.236885,27.168581,0.0,27.897097,5.8702583
Nicaragua, Managua,2022-01-05 00:00:00+00:00,12.114,-86.2362,32.5005,21.8505,26.333834,30.982574,22.25527,26.23662,0.0,27.645092,6.115747
Nicaragua, Managua,2022-01-06 00:00:00+00:00,12.114,-86.2362,32.0505,22.2505,26.135918,31.16063,24.077347,26.8728,0.70000005,26.476522,5.5719666
Nicaragua, Managua,2022-01-07 00:00:00+00:00,12.114,-86.2362,32.5505,21.6005,26.146334,32.102985,22.942333,26.676981,0.90000004,24.149532,5.6458106
Nicaragua, Managua,2022-01-08 00:00:00+00:00,12.114,-86.2362,31.4005,22.7005,26.281748,30.628422,23.69141,26.550552,0.70000005,28.521906,5.7362556
Nicaragua, Managua,2022-01-09 00:00:00+00:00,12.114,-86.2362,32.3505,22.9505,26.70675,31.442394,23.94069,26.957163,0.0,27.333935,5.9057
Nicaragua, Managua,2022-01-10 00:00:00+00:00,12.114,-86.2362,31.4005,23.3005,26.479666,30.960632,24.343699,26.983103,1.3,27.333935,5.521335
Nicaragua, Managua,2022-01-11 00:00:00+00:00,12.114,-86.2362,32.2505,22.6505,26.548416,30.193321,23.941774,26.692305,0.0,31.353088,6.006296
Nicaragua, Managua,2022-01-12 00:00:00+00:00,12.114,-86.2362,31.950499,22.8505,26.854666,31.88031,24.071901,27.342306,0.6,22.805367,5.966507
Nicaragua, Managua,2022-01-13 00:00:00+00:00,12.114,-86.2362,31.6005,22.2005,26.317163,32.56313,23.957775,27.37294,0.0,20.969807,5.623739
Nicaragua, Managua,2022-01-14 00:00:00+00:00,12.114,-86.2362,32.200497,21.6505,26.460917,31.18441,22.552794,26.4077,0.0,25.071096,6.268045
Nicaragua, Managua,2022-01-15 00:00:00+00:00,12.114,-86.2362,31.2005,22.1005,26.315084,31.935165,23.065937,26.642288,0.1,22.19773,5.9063888
Nicaragua, Managua,2022-01-16 00:00:00+00:00,12.114,-86.2362,31.5005,21.5005,26.14425,32.421238,23.529999,27.256502,0.0,18.947083,5.5947485
Nicaragua, Managua,2022-01-17 00:00:00+00:00,12.114,-86.2362,33.1005,22.3005,26.660917,31.63583,22.861647,26.631386,0.0,25.932495,6.0105553
Nicaragua, Managua,2022-01-18 00:00:00+00:00,12.114,-86.2362,32.3505,21.6005,26.22758,30.440464,21.502264,25.690567,0.0,30.344814,6.4174786
Nicaragua, Managua,2022-01-19 00:00:00+00:00,12.114,-86.2362,30.9505,22.4505,26.2255,29.430424,22.361244,25.616287,0.0,30.574575,5.6227055
Nicaragua, Managua,2022-01-20 00:00:00+00:00,12.114,-86.2362,33.200497,22.7505,26.935915,32.44138,23.421558,27.197853,0.0,25.223133,6.388794
Nicaragua, Managua,2022-01-21 00:00:00+00:00,12.114,-86.2362,32.7505,23.1005,27.075502,33.70906,25.150364,27.935095,0.70000005,26.220753,5.4003263
Nicaragua, Managua,2022-01-22 00:00:00+00:00,12.114,-86.2362,32.8005,23.1005,27.067167,33.361034,25.163116,28.023626,0.1,29.175552,5.688899
Nicaragua, Managua,2022-01-23 00:00:00+00:00,12.114,-86.2362,32.3505,22.6005,26.72342,30.94992,24.200363,27.005478,0.2,30.018473,5.7873425
Nicaragua, Managua,2022-01-24 00:00:00+00:00,12.114,-86.2362,32.1005,22.8505,26.706743,31.280178,24.043629,27.184366,0.0,26.552288,5.7475348
Nicaragua, Managua,2022-01-25 00:00:00+00:00,12.114,-86.2362,32.450497,21.5505,26.342165,33.421165,22.860462,27.08032,0.0,22.881956,5.929287
Nicaragua, Managua,2022-01-26 00:00:00+00:00,12.114,-86.2362,31.5505,21.6005,26.260916,31.751343,23.792927,27.391634,0.5,21.485697,5.056501
Nicaragua, Managua,2022-01-27 00:00:00+00:00,12.114,-86.2362,33.1005,22.3005,26.702585,31.443333,23.648657,26.798658,0.0,30.413074,6.3087983
Nicaragua, Managua,2022-01-28 00:00:00+00:00,12.114,-86.2362,33.200497,21.7005,26.748415,32.558144,23.101395,27.299967,0.0,25.630886,6.240074
Nicaragua, Managua,2022-01-29 00:00:00+00:00,12.114,-86.2362,33.6005,22.6505,27.171335,32.886257,24.288715,27.792976,0.0,27.397867,6.2761354
Nicaragua, Managua,2022-01-30 00:00:00+00:00,12.114,-86.2362,31.6505,22.5505,27.000504,31.383759,23.56925,26.639566,0.0,28.119204,6.669095
Nicaragua, Managua,2022-01-31 00:00:00+00:00,12.114,-86.2362,32.0505,21.8005,25.983831,31.375847,21.677578,25.50051,0.0,26.302181,6.4536867
Nicaragua, Managua,2022-02-01 00:00:00+00:00,12.114,-86.2362,31.7505,21.6505,25.904669,32.29306,22.131882,26.027666,0.0,23.770906,6.1813188
Nicaragua, Managua,2022-02-02 00:00:00+00:00,12.114,-86.2362,31.8005,21.2005,25.825499,32.47666,22.923727,26.7707,0.0,25.620771,5.7211294
Nicaragua, Managua,2022-02-03 00:00:00+00:00,12.114,-86.2362,31.9005,21.0005,26.088003,33.628773,22.864529,27.323725,0.3,19.44,5.603009
Nicaragua, Managua,2022-02-04 00:00:00+00:00,12.114,-86.2362,34.0505,22.3005,27.263,33.57354,24.97942,28.365519,0.0,27.231804,6.1587896
Nicaragua, Managua,2022-02-05 00:00:00+00:00,12.114,-86.2362,32.650497,22.1005,26.91925,32.34979,23.939188,27.626642,0.8,25.842384,6.1919107
Nicaragua, Managua,2022-02-06 00:00:00+00:00,12.114,-86.2362,32.950497,22.9505,26.840082,32.89188,24.671711,27.624413,0.0,23.319553,6.2233233
Nicaragua, Managua,2022-02-07 00:00:00+00:00,12.114,-86.2362,33.450497,21.6005,26.706755,32.629528,22.19578,26.901571,0.0,21.129885,6.6195097
Nicaragua, Managua,2022-02-08 00:00:00+00:00,12.114,-86.2362,31.6505,22.5005,26.619253,32.676487,24.416302,27.616812,0.2,21.03152,5.959956
Nicaragua, Managua,2022-02-09 00:00:00+00:00,12.114,-86.2362,34.0505,22.3005,27.237999,33.501038,23.651903,27.600084,0.0,26.67889,6.7477345
Nicaragua, Managua,2022-02-10 00:00:00+00:00,12.114,-86.2362,34.0505,22.4505,27.563002,33.595882,23.94159,27.631647,0.0,25.812277,7.0855937
Nicaragua, Managua,2022-02-11 00:00:00+00:00,12.114,-86.2362,33.0005,23.0005,27.444252,33.277096,25.019886,28.348562,0.90000004,26.33911,6.155791
Nicaragua, Managua,2022-02-12 00:00:00+00:00,12.114,-86.2362,33.0505,23.7505,27.525497,33.456997,25.49142,28.439161,0.6,26.168804,6.2602124
Nicaragua, Managua,2022-02-13 00:00:00+00:00,12.114,-86.2362,33.0505,22.6005,27.404669,33.205917,25.292082,28.436419,1.5,26.867676,6.2108874
Nicaragua, Managua,2022-02-14 00:00:00+00:00,12.114,-86.2362,32.400497,22.9005,27.063002,31.088867,24.241497,27.219963,2.4,29.157776,6.6696033
Nicaragua, Managua,2022-02-15 00:00:00+00:00,12.114,-86.2362,32.5005,23.4505,27.152586,31.457207,23.711477,26.757254,0.4,30.574575,7.0351253
Nicaragua, Managua,2022-02-16 00:00:00+00:00,12.114,-86.2362,31.6505,22.6005,26.610916,30.49551,22.95825,26.219873,0.3,33.497414,6.732854
Nicaragua, Managua,2022-02-17 00:00:00+00:00,12.114,-86.2362,31.4005,22.5505,26.392166,31.79078,23.829107,26.70225,1.1,28.58545,5.914856
Nicaragua, Managua,2022-02-18 00:00:00+00:00,12.114,-86.2362,32.650497,22.2005,26.583838,32.653824,24.011065,27.362543,0.4,25.570139,6.0841484
Nicaragua, Managua,2022-02-19 00:00:00+00:00,12.114,-86.2362,31.0005,22.8005,26.39425,30.405663,24.270468,26.818754,2.7,30.926489,5.603452
Nicaragua, Managua,2022-02-20 00:00:00+00:00,12.114,-86.2362,29.5505,22.2005,25.215086,29.129608,22.865814,25.587854,2.1,30.861471,5.0785465
Nicaragua, Managua,2022-02-21 00:00:00+00:00,12.114,-86.2362,30.3505,22.6005,25.829664,29.621555,24.247345,26.320526,5.0,31.983318,5.597108
Nicaragua, Managua,2022-02-22 00:00:00+00:00,12.114,-86.2362,31.8505,22.4005,26.038002,30.705318,22.94688,26.066841,0.3,30.718357,6.130828
Nicaragua, Managua,2022-02-23 00:00:00+00:00,12.114,-86.2362,32.6005,22.3505,26.563002,31.028023,23.119873,26.345572,0.0,28.808998,6.4653716
Nicaragua, Managua,2022-02-24 00:00:00+00:00,12.114,-86.2362,31.7005,22.3505,26.367167,32.032276,23.605066,26.89425,3.1,27.0024,6.0515375
Nicaragua, Managua,2022-02-25 00:00:00+00:00,12.114,-86.2362,31.8505,22.9005,26.43592,31.64399,24.47422,27.128588,2.1,34.07091,5.999154
Nicaragua, Managua,2022-02-26 00:00:00+00:00,12.114,-86.2362,32.450497,22.4005,26.115084,31.217422,23.225124,26.194193,0.0,30.631746,6.2428913
Nicaragua, Managua,2022-02-27 00:00:00+00:00,12.114,-86.2362,32.5005,22.2005,26.656752,31.835884,23.17722,26.805582,0.4,27.504095,6.725666
Nicaragua, Managua,2022-02-28 00:00:00+00:00,12.114,-86.2362,32.650497,22.6505,26.850502,32.50822,23.818092,27.266382,0.2,25.38702,6.675168
Nicaragua, Managua,2022-03-01 00:00:00+00:00,12.114,-86.2362,33.0005,22.4505,26.963,32.01285,23.64889,27.106104,0.2,29.07989,6.7130322
Nicaragua, Managua,2022-03-02 00:00:00+00:00,12.114,-86.2362,32.700497,22.0005,26.779665,31.563381,23.308012,26.856049,0.0,27.579382,7.0583677
Nicaragua, Managua,2022-03-03 00:00:00+00:00,12.114,-86.2362,34.5005,22.6505,27.73175,33.583187,23.71604,27.68676,0.0,30.37683,7.482875
Nicaragua, Managua,2022-03-04 00:00:00+00:00,12.114,-86.2362,33.5505,23.2005,28.010916,33.17916,23.091825,27.65493,0.2,26.999998,7.6863594
Nicaragua, Managua,2022-03-05 00:00:00+00:00,12.114,-86.2362,32.8505,23.2505,27.433836,31.76337,25.286768,27.804703,0.90000004,27.820337,6.399237
Nicaragua, Managua,2022-03-06 00:00:00+00:00,12.114,-86.2362,34.150497,22.8505,27.583832,35.3369,24.639666,28.453478,0.90000004,24.448214,6.4145927
Nicaragua, Managua,2022-03-07 00:00:00+00:00,12.114,-86.2362,33.6005,23.6005,27.815084,35.2792,26.15914,29.408312,0.5,23.042812,6.250111
Nicaragua, Managua,2022-03-08 00:00:00+00:00,12.114,-86.2362,33.1005,23.0005,27.656752,34.213196,25.285702,28.851707,0.8,24.482647,6.614842
Nicaragua, Managua,2022-03-09 00:00:00+00:00,12.114,-86.2362,32.3505,22.7505,27.265083,33.639355,25.536179,28.636818,0.1,23.377836,6.326941
Nicaragua, Managua,2022-03-10 00:00:00+00:00,12.114,-86.2362,33.0505,22.8505,27.710917,34.691093,25.056953,28.946756,0.0,20.833395,6.59031
Nicaragua, Managua,2022-03-11 00:00:00+00:00,12.114,-86.2362,34.1005,22.5505,27.91092,35.542706,24.795094,28.965883,0.0,22.608458,6.966395
Nicaragua, Managua,2022-03-12 00:00:00+00:00,12.114,-86.2362,34.6005,22.4505,28.096334,36.44089,25.090425,29.76336,0.0,23.933908,6.659035
Nicaragua, Managua,2022-03-13 00:00:00+00:00,12.114,-86.2362,34.6005,22.2005,28.35467,33.703133,23.676603,29.239374,0.8,29.144438,7.000382
Nicaragua, Managua,2022-03-14 00:00:00+00:00,12.114,-86.2362,34.200497,23.8505,28.010918,34.929733,25.415995,28.71285,0.3,29.598919,6.925042
Nicaragua, Managua,2022-03-15 00:00:00+00:00,12.114,-86.2362,33.6005,23.6005,27.513,34.150093,24.825506,28.143095,0.2,27.25559,6.735421
