country,city,latitude,longitude,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,wind_speed_10m_max,et0_fao_evapotranspiration,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,fecha,respiratoria,cardiovascular,otra,defunciones_totales,temperature_2m_mean_lag0,temperature_2m_mean_lag1,temperature_2m_mean_lag2,temperature_2m_mean_lag3,temperature_2m_mean_lag4,temperature_2m_mean_lag5,temperature_2m_mean_lag6,temperature_2m_mean_lag7,temperature_2m_mean_lag8,temperature_2m_mean_lag9,temperature_2m_mean_lag10,temperature_2m_mean_lag11,temperature_2m_mean_lag12,temperature_2m_mean_lag13,temperature_2m_mean_lag14,apparent_temperature_mean_lag0,apparent_temperature_mean_lag1,apparent_temperature_mean_lag2,apparent_temperature_mean_lag3,apparent_temperature_mean_lag4,apparent_temperature_mean_lag5,apparent_temperature_mean_lag6,apparent_temperature_mean_lag7,apparent_temperature_mean_lag8,apparent_temperature_mean_lag9,apparent_temperature_mean_lag10,apparent_temperature_mean_lag11,apparent_temperature_mean_lag12,apparent_temperature_mean_lag13,apparent_temperature_mean_lag14,precipitation_sum_lag0,precipitation_sum_lag1,precipitation_sum_lag2,precipitation_sum_lag3,precipitation_sum_lag4,precipitation_sum_lag5,precipitation_sum_lag6,precipitation_sum_lag7,precipitation_sum_lag8,precipitation_sum_lag9,precipitation_sum_lag10,precipitation_sum_lag11,precipitation_sum_lag12,precipitation_sum_lag13,precipitation_sum_lag14,wind_speed_10m_max_lag0,wind_speed_10m_max_lag1,wind_speed_10m_max_lag2,wind_speed_10m_max_lag3,wind_speed_10m_max_lag4,wind_speed_10m_max_lag5,wind_speed_10m_max_lag6,wind_speed_10m_max_lag7,wind_speed_10m_max_lag8,wind_speed_10m_max_lag9,wind_speed_10m_max_lag10,wind_speed_10m_max_lag11,wind_speed_10m_max_lag12,wind_speed_10m_max_lag13,wind_speed_10m_max_lag14,pm10_lag0,pm10_lag1,pm10_lag2,pm10_lag3,pm10_lag4,pm10_lag5,pm10_lag6,pm10_lag7,pm10_lag8,pm10_lag9,pm10_lag10,pm10_lag11,pm10_lag12,pm10_lag13,pm10_lag14,pm2_5_lag0,pm2_5_lag1,pm2_5_lag2,pm2_5_lag3,pm2_5_lag4,pm2_5_lag5,pm2_5_lag6,pm2_5_lag7,pm2_5_lag8,pm2_5_lag9,pm2_5_lag10,pm2_5_lag11,pm2_5_lag12,pm2_5_lag13,pm2_5_lag14,carbon_monoxide_lag0,carbon_monoxide_lag1,carbon_monoxide_lag2,carbon_monoxide_lag3,carbon_monoxide_lag4,carbon_monoxide_lag5,carbon_monoxide_lag6,carbon_monoxide_lag7,carbon_monoxide_lag8,carbon_monoxide_lag9,carbon_monoxide_lag10,carbon_monoxide_lag11,carbon_monoxide_lag12,carbon_monoxide_lag13,carbon_monoxide_lag14,nitrogen_dioxide_lag0,nitrogen_dioxide_lag1,nitrogen_dioxide_lag2,nitrogen_dioxide_lag3,nitrogen_dioxide_lag4,nitrogen_dioxide_lag5,nitrogen_dioxide_lag6,nitrogen_dioxide_lag7,nitrogen_dioxide_lag8,nitrogen_dioxide_lag9,nitrogen_dioxide_lag10,nitrogen_dioxide_lag11,nitrogen_dioxide_lag12,nitrogen_dioxide_lag13,nitrogen_dioxide_lag14,sulphur_dioxide_lag0,sulphur_dioxide_lag1,sulphur_dioxide_lag2,sulphur_dioxide_lag3,sulphur_dioxide_lag4,sulphur_dioxide_lag5,sulphur_dioxide_lag6,sulphur_dioxide_lag7,sulphur_dioxide_lag8,sulphur_dioxide_lag9,sulphur_dioxide_lag10,sulphur_dioxide_lag11,sulphur_dioxide_lag12,sulphur_dioxide_lag13,sulphur_dioxide_lag14,ozone_lag0,ozone_lag1,ozone_lag2,ozone_lag3,ozone_lag4,ozone_lag5,ozone_lag6,ozone_lag7,ozone_lag8,ozone_lag9,ozone_lag10,ozone_lag11,ozone_lag12,ozone_lag13,ozone_lag14
Mexico,Mexico City,19.4326,-99.1332,28.324001,14.124,20.436499,25.459518,13.3318405,18.67335,0.0,22.077717,5.33291,10.558333333333334,7.170833333333333,239.25,14.108333333333334,11.333333333333334,74.625,2024-03-19,21,74,137,232,20.436499,21.48025,19.876085,20.592749,19.378168,20.153166,19.259417,19.33025,18.615665,18.48025,20.026083,19.592749,20.240667,19.459417,18.301083,18.67335,18.671947,16.89705,17.804857,16.441172,17.458666,16.302858,17.13318,16.460112,16.10118,16.875122,16.254988,17.164621,17.04453,15.325017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.077717,18.35647,22.963936,29.381382,28.449112,30.77105,25.942488,23.535301,20.073025,26.28986,24.798225,19.523155,25.96995,22.127556,29.574827,10.558333333333334,24.65833333333333,21.5625,26.6,20.825,20.39583333333333,23.2125,24.916666666666668,26.566666666666663,30.429166666666664,20.35,15.825,23.725,29.183333333333334,23.3125,7.170833333333333,16.758333333333333,14.933333333333332,18.304166666666667,14.3875,14.108333333333334,16.01666666666667,17.066666666666666,18.191666666666663,20.95,14.0625,10.8875,16.166666666666668,20.008333333333333,16.099999999999998,239.25,494.4166666666667,522.5416666666666,417.4583333333333,401.0416666666667,423.9166666666667,474.25,510.6666666666667,511.1666666666667,537.9583333333334,527.1666666666666,384.2083333333333,473.2083333333333,575.4583333333334,529.25,14.108333333333334,30.291666666666668,35.954166666666666,31.7625,32.84583333333333,31.1,34.233333333333334,34.86666666666667,38.266666666666666,38.81666666666667,39.85833333333333,32.5875,37.958333333333336,39.91666666666666,37.0,11.333333333333334,15.745833333333332,16.154166666666665,17.849999999999998,14.754166666666668,14.75,17.587500000000002,18.554166666666667,20.383333333333333,23.041666666666668,18.945833333333333,15.15,15.583333333333334,20.85,17.208333333333332,74.625,50.91666666666666,55.583333333333336,78.16666666666667,66.25,64.875,63.958333333333336,69.125,78.04166666666667,84.04166666666667,66.04166666666667,69.75,78.79166666666667,84.79166666666667,60.375
Mexico,Mexico City,19.4326,-99.1332,29.774,12.924,21.403168,26.801954,11.837622,19.433954,0.0,23.587555,5.860424,26.9875,18.433333333333334,480.6666666666667,36.75416666666667,18.64583333333333,72.91666666666667,2024-03-20,30,52,125,207,21.403168,20.436499,21.48025,19.876085,20.592749,19.378168,20.153166,19.259417,19.33025,18.615665,18.48025,20.026083,19.592749,20.240667,19.459417,19.433954,18.67335,18.671947,16.89705,17.804857,16.441172,17.458666,16.302858,17.13318,16.460112,16.10118,16.875122,16.254988,17.164621,17.04453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.587555,22.077717,18.35647,22.963936,29.381382,28.449112,30.77105,25.942488,23.535301,20.073025,26.28986,24.798225,19.523155,25.96995,22.127556,26.9875,10.558333333333334,24.65833333333333,21.5625,26.6,20.825,20.39583333333333,23.2125,24.916666666666668,26.566666666666663,30.429166666666664,20.35,15.825,23.725,29.183333333333334,18.433333333333334,7.170833333333333,16.758333333333333,14.933333333333332,18.304166666666667,14.3875,14.108333333333334,16.01666666666667,17.066666666666666,18.191666666666663,20.95,14.0625,10.8875,16.166666666666668,20.008333333333333,480.6666666666667,239.25,494.4166666666667,522.5416666666666,417.4583333333333,401.0416666666667,423.9166666666667,474.25,510.6666666666667,511.1666666666667,537.9583333333334,527.1666666666666,384.2083333333333,473.2083333333333,575.4583333333334,36.75416666666667,14.108333333333334,30.291666666666668,35.954166666666666,31.7625,32.84583333333333,31.1,34.233333333333334,34.86666666666667,38.266666666666666,38.81666666666667,39.85833333333333,32.5875,37.958333333333336,39.91666666666666,18.64583333333333,11.333333333333334,15.745833333333332,16.154166666666665,17.849999999999998,14.754166666666668,14.75,17.587500000000002,18.554166666666667,20.383333333333333,23.041666666666668,18.945833333333333,15.15,15.583333333333334,20.85,72.91666666666667,74.625,50.91666666666666,55.583333333333336,78.16666666666667,66.25,64.875,63.958333333333336,69.125,78.04166666666667,84.04166666666667,66.04166666666667,69.75,78.79166666666667,84.79166666666667
Mexico,Mexico City,19.4326,-99.1332,29.824001,11.674,20.940668,29.539074,9.53966,18.877178,0.0,24.993439,6.0038996,20.85,14.3375,410.4583333333333,30.008333333333336,18.104166666666668,58.29166666666666,2024-03-21,28,69,125,222,20.940668,21.403168,20.436499,21.48025,19.876085,20.592749,19.378168,20.153166,19.259417,19.33025,18.615665,18.48025,20.026083,19.592749,20.240667,18.877178,19.433954,18.67335,18.671947,16.89705,17.804857,16.441172,17.458666,16.302858,17.13318,16.460112,16.10118,16.875122,16.254988,17.164621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.993439,23.587555,22.077717,18.35647,22.963936,29.381382,28.449112,30.77105,25.942488,23.535301,20.073025,26.28986,24.798225,19.523155,25.96995,20.85,26.9875,10.558333333333334,24.65833333333333,21.5625,26.6,20.825,20.39583333333333,23.2125,24.916666666666668,26.566666666666663,30.429166666666664,20.35,15.825,23.725,14.3375,18.433333333333334,7.170833333333333,16.758333333333333,14.933333333333332,18.304166666666667,14.3875,14.108333333333334,16.01666666666667,17.066666666666666,18.191666666666663,20.95,14.0625,10.8875,16.166666666666668,410.4583333333333,480.6666666666667,239.25,494.4166666666667,522.5416666666666,417.4583333333333,401.0416666666667,423.9166666666667,474.25,510.6666666666667,511.1666666666667,537.9583333333334,527.1666666666666,384.2083333333333,473.2083333333333,30.008333333333336,36.75416666666667,14.108333333333334,30.291666666666668,35.954166666666666,31.7625,32.84583333333333,31.1,34.233333333333334,34.86666666666667,38.266666666666666,38.81666666666667,39.85833333333333,32.5875,37.958333333333336,18.104166666666668,18.64583333333333,11.333333333333334,15.745833333333332,16.154166666666665,17.849999999999998,14.754166666666668,14.75,17.587500000000002,18.554166666666667,20.383333333333333,23.041666666666668,18.945833333333333,15.15,15.583333333333334,58.29166666666666,72.91666666666667,74.625,50.91666666666666,55.583333333333336,78.16666666666667,66.25,64.875,63.958333333333336,69.125,78.04166666666667,84.04166666666667,66.04166666666667,69.75,78.79166666666667
Mexico,Mexico City,19.4326,-99.1332,30.674002,10.074,20.488585,26.612545,7.49909,17.44672,0.0,25.045238,6.868381,18.829166666666666,12.954166666666666,394.2916666666667,27.79583333333333,15.241666666666667,56.25,2024-03-22,27,54,142,223,20.488585,20.940668,21.403168,20.436499,21.48025,19.876085,20.592749,19.378168,20.153166,19.259417,19.33025,18.615665,18.48025,20.026083,19.592749,17.44672,18.877178,19.433954,18.67335,18.671947,16.89705,17.804857,16.441172,17.458666,16.302858,17.13318,16.460112,16.10118,16.875122,16.254988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.045238,24.993439,23.587555,22.077717,18.35647,22.963936,29.381382,28.449112,30.77105,25.942488,23.535301,20.073025,26.28986,24.798225,19.523155,18.829166666666666,20.85,26.9875,10.558333333333334,24.65833333333333,21.5625,26.6,20.825,20.39583333333333,23.2125,24.916666666666668,26.566666666666663,30.429166666666664,20.35,15.825,12.954166666666666,14.3375,18.433333333333334,7.170833333333333,16.758333333333333,14.933333333333332,18.304166666666667,14.3875,14.108333333333334,16.01666666666667,17.066666666666666,18.191666666666663,20.95,14.0625,10.8875,394.2916666666667,410.4583333333333,480.6666666666667,239.25,494.4166666666667,522.5416666666666,417.4583333333333,401.0416666666667,423.9166666666667,474.25,510.6666666666667,511.1666666666667,537.9583333333334,527.1666666666666,384.2083333333333,27.79583333333333,30.008333333333336,36.75416666666667,14.108333333333334,30.291666666666668,35.954166666666666,31.7625,32.84583333333333,31.1,34.233333333333334,34.86666666666667,38.266666666666666,38.81666666666667,39.85833333333333,32.5875,15.241666666666667,18.104166666666668,18.64583333333333,11.333333333333334,15.745833333333332,16.154166666666665,17.849999999999998,14.754166666666668,14.75,17.587500000000002,18.554166666666667,20.383333333333333,23.041666666666668,18.945833333333333,15.15,56.25,58.29166666666666,72.91666666666667,74.625,50.91666666666666,55.583333333333336,78.16666666666667,66.25,64.875,63.958333333333336,69.125,78.04166666666667,84.04166666666667,66.04166666666667,69.75
Mexico,Mexico City,19.4326,-99.1332,29.524,11.274,19.826082,27.19276,9.4594555,17.502344,0.0,19.373219,6.2536607,31.34166666666667,21.65833333333333,634.9583333333334,33.829166666666666,19.78333333333333,79.33333333333333,2024-03-23,25,52,135,212,19.826082,20.488585,20.940668,21.403168,20.436499,21.48025,19.876085,20.592749,19.378168,20.153166,19.259417,19.33025,18.615665,18.48025,20.026083,17.502344,17.44672,18.877178,19.433954,18.67335,18.671947,16.89705,17.804857,16.441172,17.458666,16.302858,17.13318,16.460112,16.10118,16.875122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.373219,25.045238,24.993439,23.587555,22.077717,18.35647,22.963936,29.381382,28.449112,30.77105,25.942488,23.535301,20.073025,26.28986,24.798225,31.34166666666667,18.829166666666666,20.85,26.9875,10.558333333333334,24.65833333333333,21.5625,26.6,20.825,20.39583333333333,23.2125,24.916666666666668,26.566666666666663,30.429166666666664,20.35,21.65833333333333,12.954166666666666,14.3375,18.433333333333334,7.170833333333333,16.758333333333333,14.933333333333332,18.304166666666667,14.3875,14.108333333333334,16.01666666666667,17.066666666666666,18.191666666666663,20.95,14.0625,634.9583333333334,394.2916666666667,410.4583333333333,480.6666666666667,239.25,494.4166666666667,522.5416666666666,417.4583333333333,401.0416666666667,423.9166666666667,474.25,510.6666666666667,511.1666666666667,537.9583333333334,527.1666666666666,33.829166666666666,27.79583333333333,30.008333333333336,36.75416666666667,14.108333333333334,30.291666666666668,35.954166666666666,31.7625,32.84583333333333,31.1,34.233333333333334,34.86666666666667,38.266666666666666,38.81666666666667,39.85833333333333,19.78333333333333,15.241666666666667,18.104166666666668,18.64583333333333,11.333333333333334,15.745833333333332,16.154166666666665,17.849999999999998,14.754166666666668,14.75,17.587500000000002,18.554166666666667,20.383333333333333,23.041666666666668,18.945833333333333,79.33333333333333,56.25,58.29166666666666,72.91666666666667,74.625,50.91666666666666,55.583333333333336,78.16666666666667,66.25,64.875,63.958333333333336,69.125,78.04166666666667,84.04166666666667,66.04166666666667
Mexico,Mexico City,19.4326,-99.1332,31.124,7.924,19.776083,29.310009,4.0458965,16.248487,0.0,30.293522,7.253097,20.0375,13.933333333333332,409.75,30.85,13.570833333333333,63.708333333333336,2024-03-24,35,64,139,238,19.776083,19.826082,20.488585,20.940668,21.403168,20.436499,21.48025,19.876085,20.592749,19.378168,20.153166,19.259417,19.33025,18.615665,18.48025,16.248487,17.502344,17.44672,18.877178,19.433954,18.67335,18.671947,16.89705,17.804857,16.441172,17.458666,16.302858,17.13318,16.460112,16.10118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.293522,19.373219,25.045238,24.993439,23.587555,22.077717,18.35647,22.963936,29.381382,28.449112,30.77105,25.942488,23.535301,20.073025,26.28986,20.0375,31.34166666666667,18.829166666666666,20.85,26.9875,10.558333333333334,24.65833333333333,21.5625,26.6,20.825,20.39583333333333,23.2125,24.916666666666668,26.566666666666663,30.429166666666664,13.933333333333332,21.65833333333333,12.954166666666666,14.3375,18.433333333333334,7.170833333333333,16.758333333333333,14.933333333333332,18.304166666666667,14.3875,14.108333333333334,16.01666666666667,17.066666666666666,18.191666666666663,20.95,409.75,634.9583333333334,394.2916666666667,410.4583333333333,480.6666666666667,239.25,494.4166666666667,522.5416666666666,417.4583333333333,401.0416666666667,423.9166666666667,474.25,510.6666666666667,511.1666666666667,537.9583333333334,30.85,33.829166666666666,27.79583333333333,30.008333333333336,36.75416666666667,14.108333333333334,30.291666666666668,35.954166666666666,31.7625,32.84583333333333,31.1,34.233333333333334,34.86666666666667,38.266666666666666,38.81666666666667,13.570833333333333,19.78333333333333,15.241666666666667,18.104166666666668,18.64583333333333,11.333333333333334,15.745833333333332,16.154166666666665,17.849999999999998,14.754166666666668,14.75,17.587500000000002,18.554166666666667,20.383333333333333,23.041666666666668,63.708333333333336,79.33333333333333,56.25,58.29166666666666,72.91666666666667,74.625,50.91666666666666,55.583333333333336,78.16666666666667,66.25,64.875,63.958333333333336,69.125,78.04166666666667,84.04166666666667
Mexico,Mexico City,19.4326,-99.1332,28.924002,6.574,18.401083,25.476345,3.1067924,14.071034,0.0,23.319553,6.7688136,18.529166666666665,12.766666666666666,370.4166666666667,26.775,11.7375,70.95833333333333,2024-03-25,22,53,116,191,18.401083,19.776083,19.826082,20.488585,20.940668,21.403168,20.436499,21.48025,19.876085,20.592749,19.378168,20.153166,19.259417,19.33025,18.615665,14.071034,16.248487,17.502344,17.44672,18.877178,19.433954,18.67335,18.671947,16.89705,17.804857,16.441172,17.458666,16.302858,17.13318,16.460112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.319553,30.293522,19.373219,25.045238,24.993439,23.587555,22.077717,18.35647,22.963936,29.381382,28.449112,30.77105,25.942488,23.535301,20.073025,18.529166666666665,20.0375,31.34166666666667,18.829166666666666,20.85,26.9875,10.558333333333334,24.65833333333333,21.5625,26.6,20.825,20.39583333333333,23.2125,24.916666666666668,26.566666666666663,12.766666666666666,13.933333333333332,21.65833333333333,12.954166666666666,14.3375,18.433333333333334,7.170833333333333,16.758333333333333,14.933333333333332,18.304166666666667,14.3875,14.108333333333334,16.01666666666667,17.066666666666666,18.191666666666663,370.4166666666667,409.75,634.9583333333334,394.2916666666667,410.4583333333333,480.6666666666667,239.25,494.4166666666667,522.5416666666666,417.4583333333333,401.0416666666667,423.9166666666667,474.25,510.6666666666667,511.1666666666667,26.775,30.85,33.829166666666666,27.79583333333333,30.008333333333336,36.75416666666667,14.108333333333334,30.291666666666668,35.954166666666666,31.7625,32.84583333333333,31.1,34.233333333333334,34.86666666666667,38.266666666666666,11.7375,13.570833333333333,19.78333333333333,15.241666666666667,18.104166666666668,18.64583333333333,11.333333333333334,15.745833333333332,16.154166666666665,17.849999999999998,14.754166666666668,14.75,17.587500000000002,18.554166666666667,20.383333333333333,70.95833333333333,63.708333333333336,79.33333333333333,56.25,58.29166666666666,72.91666666666667,74.625,50.91666666666666,55.583333333333336,78.16666666666667,66.25,64.875,63.958333333333336,69.125,78.04166666666667
Mexico,Mexico City,19.4326,-99.1332,29.324001,8.274,18.365667,26.699436,4.456909,14.245408,0.0,25.711662,6.8799453,24.620833333333334,16.925,435.5833333333333,31.258333333333336,12.608333333333334,76.79166666666667,2024-03-26,21,45,133,199,18.365667,18.401083,19.776083,19.826082,20.488585,20.940668,21.403168,20.436499,21.48025,19.876085,20.592749,19.378168,20.153166,19.259417,19.33025,14.245408,14.071034,16.248487,17.502344,17.44672,18.877178,19.433954,18.67335,18.671947,16.89705,17.804857,16.441172,17.458666,16.302858,17.13318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.711662,23.319553,30.293522,19.373219,25.045238,24.993439,23.587555,22.077717,18.35647,22.963936,29.381382,28.449112,30.77105,25.942488,23.535301,24.620833333333334,18.529166666666665,20.0375,31.34166666666667,18.829166666666666,20.85,26.9875,10.558333333333334,24.65833333333333,21.5625,26.6,20.825,20.39583333333333,23.2125,24.916666666666668,16.925,12.766666666666666,13.933333333333332,21.65833333333333,12.954166666666666,14.3375,18.433333333333334,7.170833333333333,16.758333333333333,14.933333333333332,18.304166666666667,14.3875,14.108333333333334,16.01666666666667,17.066666666666666,435.5833333333333,370.4166666666667,409.75,634.9583333333334,394.2916666666667,410.4583333333333,480.6666666666667,239.25,494.4166666666667,522.5416666666666,417.4583333333333,401.0416666666667,423.9166666666667,474.25,510.6666666666667,31.258333333333336,26.775,30.85,33.829166666666666,27.79583333333333,30.008333333333336,36.75416666666667,14.108333333333334,30.291666666666668,35.954166666666666,31.7625,32.84583333333333,31.1,34.233333333333334,34.86666666666667,12.608333333333334,11.7375,13.570833333333333,19.78333333333333,15.241666666666667,18.104166666666668,18.64583333333333,11.333333333333334,15.745833333333332,16.154166666666665,17.849999999999998,14.754166666666668,14.75,17.587500000000002,18.554166666666667,76.79166666666667,70.95833333333333,63.708333333333336,79.33333333333333,56.25,58.29166666666666,72.91666666666667,74.625,50.91666666666666,55.583333333333336,78.16666666666667,66.25,64.875,63.958333333333336,69.125
Mexico,Mexico City,19.4326,-99.1332,29.574001,7.224,18.46775,27.035223,2.5933943,14.415965,0.0,25.72174,7.148571,24.10833333333333,16.787499999999998,453.375,34.166666666666664,12.9875,78.625,2024-03-27,24,69,133,226,18.46775,18.365667,18.401083,19.776083,19.826082,20.488585,20.940668,21.403168,20.436499,21.48025,19.876085,20.592749,19.378168,20.153166,19.259417,14.415965,14.245408,14.071034,16.248487,17.502344,17.44672,18.877178,19.433954,18.67335,18.671947,16.89705,17.804857,16.441172,17.458666,16.302858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.72174,25.711662,23.319553,30.293522,19.373219,25.045238,24.993439,23.587555,22.077717,18.35647,22.963936,29.381382,28.449112,30.77105,25.942488,24.10833333333333,24.620833333333334,18.529166666666665,20.0375,31.34166666666667,18.829166666666666,20.85,26.9875,10.558333333333334,24.65833333333333,21.5625,26.6,20.825,20.39583333333333,23.2125,16.787499999999998,16.925,12.766666666666666,13.933333333333332,21.65833333333333,12.954166666666666,14.3375,18.433333333333334,7.170833333333333,16.758333333333333,14.933333333333332,18.304166666666667,14.3875,14.108333333333334,16.01666666666667,453.375,435.5833333333333,370.4166666666667,409.75,634.9583333333334,394.2916666666667,410.4583333333333,480.6666666666667,239.25,494.4166666666667,522.5416666666666,417.4583333333333,401.0416666666667,423.9166666666667,474.25,34.166666666666664,31.258333333333336,26.775,30.85,33.829166666666666,27.79583333333333,30.008333333333336,36.75416666666667,14.108333333333334,30.291666666666668,35.954166666666666,31.7625,32.84583333333333,31.1,34.233333333333334,12.9875,12.608333333333334,11.7375,13.570833333333333,19.78333333333333,15.241666666666667,18.104166666666668,18.64583333333333,11.333333333333334,15.745833333333332,16.154166666666665,17.849999999999998,14.754166666666668,14.75,17.587500000000002,78.625,76.79166666666667,70.95833333333333,63.708333333333336,79.33333333333333,56.25,58.29166666666666,72.91666666666667,74.625,50.91666666666666,55.583333333333336,78.16666666666667,66.25,64.875,63.958333333333336
Mexico,Mexico City,19.4326,-99.1332,27.774,8.974,17.915665,26.557487,7.5947886,15.6641,0.0,34.04047,6.2532563,33.45,23.0,386.625,20.83333333333333,16.150000000000002,115.54166666666669,2024-03-28,21,56,129,206,17.915665,18.46775,18.365667,18.401083,19.776083,19.826082,20.488585,20.940668,21.403168,20.436499,21.48025,19.876085,20.592749,19.378168,20.153166,15.6641,14.415965,14.245408,14.071034,16.248487,17.502344,17.44672,18.877178,19.433954,18.67335,18.671947,16.89705,17.804857,16.441172,17.458666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.04047,25.72174,25.711662,23.319553,30.293522,19.373219,25.045238,24.993439,23.587555,22.077717,18.35647,22.963936,29.381382,28.449112,30.77105,33.45,24.10833333333333,24.620833333333334,18.529166666666665,20.0375,31.34166666666667,18.829166666666666,20.85,26.9875,10.558333333333334,24.65833333333333,21.5625,26.6,20.825,20.39583333333333,23.0,16.787499999999998,16.925,12.766666666666666,13.933333333333332,21.65833333333333,12.954166666666666,14.3375,18.433333333333334,7.170833333333333,16.758333333333333,14.933333333333332,18.304166666666667,14.3875,14.108333333333334,386.625,453.375,435.5833333333333,370.4166666666667,409.75,634.9583333333334,394.2916666666667,410.4583333333333,480.6666666666667,239.25,494.4166666666667,522.5416666666666,417.4583333333333,401.0416666666667,423.9166666666667,20.83333333333333,34.166666666666664,31.258333333333336,26.775,30.85,33.829166666666666,27.79583333333333,30.008333333333336,36.75416666666667,14.108333333333334,30.291666666666668,35.954166666666666,31.7625,32.84583333333333,31.1,16.150000000000002,12.9875,12.608333333333334,11.7375,13.570833333333333,19.78333333333333,15.241666666666667,18.104166666666668,18.64583333333333,11.333333333333334,15.745833333333332,16.154166666666665,17.849999999999998,14.754166666666668,14.75,115.54166666666669,78.625,76.79166666666667,70.95833333333333,63.708333333333336,79.33333333333333,56.25,58.29166666666666,72.91666666666667,74.625,50.91666666666666,55.583333333333336,78.16666666666667,66.25,64.875
Mexico,Mexico City,19.4326,-99.1332,28.924002,8.474,17.646917,27.543165,7.1612396,15.591934,0.0,28.467327,6.095919,33.74166666666667,23.241666666666664,503.125,33.170833333333334,22.7,88.66666666666667,2024-03-29,24,65,140,229,17.646917,17.915665,18.46775,18.365667,18.401083,19.776083,19.826082,20.488585,20.940668,21.403168,20.436499,21.48025,19.876085,20.592749,19.378168,15.591934,15.6641,14.415965,14.245408,14.071034,16.248487,17.502344,17.44672,18.877178,19.433954,18.67335,18.671947,16.89705,17.804857,16.441172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.467327,34.04047,25.72174,25.711662,23.319553,30.293522,19.373219,25.045238,24.993439,23.587555,22.077717,18.35647,22.963936,29.381382,28.449112,33.74166666666667,33.45,24.10833333333333,24.620833333333334,18.529166666666665,20.0375,31.34166666666667,18.829166666666666,20.85,26.9875,10.558333333333334,24.65833333333333,21.5625,26.6,20.825,23.241666666666664,23.0,16.787499999999998,16.925,12.766666666666666,13.933333333333332,21.65833333333333,12.954166666666666,14.3375,18.433333333333334,7.170833333333333,16.758333333333333,14.933333333333332,18.304166666666667,14.3875,503.125,386.625,453.375,435.5833333333333,370.4166666666667,409.75,634.9583333333334,394.2916666666667,410.4583333333333,480.6666666666667,239.25,494.4166666666667,522.5416666666666,417.4583333333333,401.0416666666667,33.170833333333334,20.83333333333333,34.166666666666664,31.258333333333336,26.775,30.85,33.829166666666666,27.79583333333333,30.008333333333336,36.75416666666667,14.108333333333334,30.291666666666668,35.954166666666666,31.7625,32.84583333333333,22.7,16.150000000000002,12.9875,12.608333333333334,11.7375,13.570833333333333,19.78333333333333,15.241666666666667,18.104166666666668,18.64583333333333,11.333333333333334,15.745833333333332,16.154166666666665,17.849999999999998,14.754166666666668,88.66666666666667,115.54166666666669,78.625,76.79166666666667,70.95833333333333,63.708333333333336,79.33333333333333,56.25,58.29166666666666,72.91666666666667,74.625,50.91666666666666,55.583333333333336,78.16666666666667,66.25
